id,year,Latitude,Longtitude,location,country,main_descriptor,secondary_descriptor,additional_descriptor,depth,exp_year,soc.value,soc.value_units,labmethod,crop,soil type,average slope,average elevation
40,2020,-1.946,103.108,Jangga Baru,Indonesia,Land use,Perennial,Monocrop,10-30,15,0.62,%,CN analyzer,Oil palm,NA,NA,91
60,2016,-6.88,106.941,Sukabumi,Indonesia,Land use,Annual,Rotation,75-105,NA,0.62,%,CN analyzer,"Rice, Pak choi",Anthrosol,NA,870
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.62,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
2,2020,-3.977,121.41,Konaweha Watershed,Indonesia,Land use,Annual,Rotation,21-51,2.5,0.62,%,Walkley and Black,"Maize, Peanut, Patchouli",Orthic Acrisols; Dystric Fluvisols,NA,NA
149,2011,2.704,101.743,Sepang Estate,Malaysia,Intervention,Fertilization,With fertilization - 22.2 Mg/ha.year empty fruit bunches,40-60,10,0.629,%,Walkley and Black,Oil palm,Typic Kandiudult,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Annual,Monocrop,60-80,10,0.63,%,Isotope ratio mass spectrometry (IRMS),Rice,NA,NA,700
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Annual,Monocrop,80-100,10,0.63,%,Isotope ratio mass spectrometry (IRMS),Rice,NA,NA,700
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,80-100,17.5,0.63,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
2,2020,-3.977,121.41,Konaweha Watershed,Indonesia,Land use,Annual,Rotation,52-90,2.5,0.633,%,Walkley and Black,"Maize, Peanut, Patchouli",Orthic Acrisols; Dystric Fluvisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,0,0.64,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
60,2016,-7.448,111.61,Ngawi,Indonesia,Land use,Annual,Rotation,20-27,NA,0.649,%,CN analyzer,"Rice, Tobacco",Anthrosol,NA,79
2,2020,-3.977,121.41,Konaweha Watershed,Indonesia,Land use,Agroforestry,Agroforestry,52-90,11.5,0.65,%,Walkley and Black,"Agroforestry, Cocoa",Orthic Acrisols; Dystric Fluvisols,NA,NA
60,2016,-7.452,111.61,Ngawi,Indonesia,Land use,Annual,Rotation,43-75,NA,0.658,%,CN analyzer,"Rice, Tobacco",Anthrosol,NA,77
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,4,0.66,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,4,0.66,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.66,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
152,2008,1.414,110.256,"Padawan District, Serian Division in Sarawak",Malaysia,Land use,Annual,Monocrop,30-60,15,0.660896932,%,Walkley and Black,Pepper,Tropudults,70.8,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,15-30,12,0.67,%,CN analyzer,Oil palm,Ultisols,NA,37.5
64,2011,11.55,106.167,Binh Duong province,Vietnam,Land use,Perennial,Rotation,0-10,6,0.67,%,Walkley and Black,"C. retusa, T. candida, F. congesta",Acrisol,NA,38
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,4,0.67,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,4,0.67,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
60,2016,-6.536,106.517,Jasinga,Indonesia,Land use,Agroforestry,Agroforestry,63-83,NA,0.677,%,CN analyzer,"Agroforestry, Banana, Cassava",Alisol,NA,238
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,Minimum tillage,112-150,20,0.679012346,%,Walkley and Black,Not reported,Oxisols,NA,120
40,2020,-1.573,102.8,Taman Bukit Sari,Indonesia,Land use,Perennial,Monocrop,10-30,16,0.68,%,CN analyzer,Oil palm,NA,NA,84
202,2013,-1.493,120.056,Central Sulawesi,Indonesia,Land use,Agroforestry,Agroforestry,10-20,6,0.689,%,CN analyzer,"Agroforestry, Cacao",Cambisols,NA,585
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 186 kg N/ha + 203 kg K/ha + 65 kg P/ha per year,30-50,12,0.69,%,CN analyzer,Oil palm,Ultisols,NA,37.5
56,2014,-2.212,110.411,Sumatra and Kalimantan,Indonesia,Intervention,Fertilization,Without fertilization - Standard Management Practices (146 kg N/ha.year + 32 kg P/ha.year + 212 kg K/ha.year),20-40,0,0.69,%,Walkley and Black,Oil palm,NA,NA,NA
188,2008,-17.08787,-64.89567,"Napu Valley, Central Sulawesi",Indonesia,Land use,Agroforestry,Agroforestry,60-100,3,0.69,%,NA,"Agroforestry, Cocoa, Gliricidia",NA,NA,1152.5
60,2016,-6.537,106.518,Jasinga,Indonesia,Land use,Annual,Rotation,75-95,NA,0.697,%,CN analyzer,"Rice, Maize",Anthrosol,NA,248
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,Initial,0-20,NA,0.7,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
78,2018,16.5,107.5,Hue city,Vietnam,Land use,Perennial,Rotation,30-60,NA,0.7,%,Walkley and Black,"Grass, Shrub","Ferralic Acrisols, Arenic Acrisols, Humic Acrisols, and Hyperdystrict Acrisols",36.4,618
168,2018,3.757,113.765,Sarawak,Malaysia,Land use,Perennial,Monocrop,15-30,39,0.7,%,CN analyzer,Oil palm,Ferralsols,NA,62.5
68,2013,3.774,113.744,Rumah Ulat,Malaysia,Land use,Perennial,Monocrop,10-20,15,0.7,%,Isotope ratio mass spectrometry (IRMS),Oil palm,Ultisols,8.5,100
122,2021,4.817,116.9,Malaysian Borneo,Malaysia,Land use,Perennial,Monocrop,0-10,2,0.7,%,CN analyzer,Oil palm,NA,NA,NA
165,2021,13.683,101.067,Chachoengsao,Thailand,Land use,Annual,Monocrop,0-10,NA,0.71,%,Dry combustion,Cassava,Ultisol,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 26 Mg enriched mulch/ha + 62 kg N/ha + 68 kg K/ha + 22 kg P/ha per year,30-50,12,0.71,%,CN analyzer,Oil palm,Ultisols,NA,37.5
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,80-100,8.5,0.71,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
60,2016,-7.445,111.611,Ngawi,Indonesia,Land use,Perennial,Monocrop,29-55,NA,0.713,%,CN analyzer,Sugarcane,Vertisol,NA,80
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 186 kg N/ha + 203 kg K/ha + 65 kg P/ha per year,15-30,12,0.72,%,CN analyzer,Oil palm,Ultisols,NA,37.5
94,2006,3.033,101.7,Universiti Putra Malaysia,Malaysia,Intervention,Fertilization,Without fertilization,0-6,0,0.72,%,Not reported,"Agroforestry, Acacia, Peanut",NA,NA,31
122,2021,4.817,116.9,Malaysian Borneo,Malaysia,Land use,Perennial,Monocrop,0-10,12,0.72,%,CN analyzer,Oil palm,NA,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.72,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,Minimum tillage,82-112,20,0.722222222,%,Walkley and Black,Not reported,Oxisols,NA,120
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,No tillage,124-168,20,0.722222222,%,Walkley and Black,Not reported,Oxisols,NA,120
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.73,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
60,2016,-6.537,106.518,Jasinga,Indonesia,Land use,Annual,Rotation,48-77,NA,0.736,%,CN analyzer,"Rice, Maize",Anthrosol,NA,240
50,2018,-7.778,111.033,Kalinwungu village,Indonesia,Intervention,Organic management,Non organic,0-30,1,0.74,%,Walkley and Black,Rice,NA,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,60-80,8.5,0.74,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
60,2016,-6.867,106.945,Sukabumi,Indonesia,Land use,Annual,Rotation,66-87,NA,0.746,%,CN analyzer,"Cassava, Maize",Andosol,NA,972
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,Without fertilization,0-20,NA,0.75,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Maize biomass,0-20,NA,0.75,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,Without fertilization,0-20,NA,0.75,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
40,2020,-2.281,103.019,Taman Bandung,Indonesia,Land use,Perennial,Monocrop,50-100,10,0.75,%,CN analyzer,Oil palm,NA,NA,89
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.75,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,80-100,3,0.76,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,Conventional tillage,82-128,20,0.761316872,%,Walkley and Black,Not reported,Oxisols,NA,120
40,2020,-1.916,102.522,Desa Suban,Indonesia,Land use,Perennial,Monocrop,10-30,19,0.77,%,CN analyzer,Oil palm,NA,NA,85
60,2016,-6.536,106.517,Jasinga,Indonesia,Land use,Agroforestry,Agroforestry,46-63,NA,0.779,%,CN analyzer,"Agroforestry, Banana, Cassava",Alisol,NA,238
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Maize biomass,0-20,NA,0.78,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
139,2018,13.683,101.067,Chachoengsao,Thailand,Land use,Annual,Monocrop,0-5,1,0.78,%,Pyrolysis,Cassava,NA,NA,NA
64,2011,11.55,106.167,Binh Duong province,Vietnam,Land use,Perennial,Rotation,0-10,6,0.78,%,Walkley and Black,"Vetiveria zizanioides L. (vetiver), Brachiaria ruziziensis",Acrisol,NA,38
60,2016,-7.447,111.609,Ngawi,Indonesia,Land use,Annual,Rotation,18-24,NA,0.782,%,CN analyzer,"Rice, Tobacco",Anthrosol,NA,78
165,2021,13.683,101.067,Chachoengsao,Thailand,Land use,Perennial,Monocrop,0-10,10,0.79,%,Dry combustion,Rubber,Ultisol,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Annual,Monocrop,40-60,10,0.79,%,Isotope ratio mass spectrometry (IRMS),Rice,NA,NA,700
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,Conventional tillage,128-147,20,0.798353909,%,Walkley and Black,Not reported,Oxisols,NA,120
168,2018,3.757,113.765,Sarawak,Malaysia,Land use,Perennial,Monocrop,5-15,29,0.8,%,CN analyzer,Oil palm,Ferralsols,NA,62.5
68,2013,3.774,113.744,Rumah Ulat,Malaysia,Land use,Perennial,Monocrop,10-20,8,0.8,%,Isotope ratio mass spectrometry (IRMS),Oil palm,Ultisols,8.5,100
111,2017,18.999,100.678,Ban Huai Puk,Thailand,Land use,Annual,Initial,40-60,0,0.8,%,Isotope ratio mass spectrometry (IRMS),Maize,Ultisols,36.7,550
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,40-60,8.5,0.81,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,60-80,3,0.81,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
60,2016,-6.867,106.945,Sukabumi,Indonesia,Land use,Annual,Rotation,56-70,NA,0.816,%,CN analyzer,"Cassava, Maize",Andosol,NA,969
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (1:1 ratio),0-20,NA,0.82,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,5-15,12,0.82,%,CN analyzer,Oil palm,Ultisols,NA,37.5
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,15-30,12,0.83,%,CN analyzer,Oil palm,Ultisols,NA,37.5
94,2006,3.033,101.7,Universiti Putra Malaysia,Malaysia,Intervention,Fertilization,With fertilization - Arbuscular Mycorrhiza + 100 kg P/ha,0-6,0.75,0.83,%,Not reported,"Agroforestry, Acacia, Peanut",NA,NA,31
56,2014,-2.212,110.411,Sumatra and Kalimantan,Indonesia,Intervention,Fertilization,With fertilization - Best Management Practices (238 kg N/ha.year + 46 kg P/ha.year + 505 kg K/ha.year),20-40,0,0.83,%,Walkley and Black,Oil palm,NA,NA,NA
149,2011,2.704,101.743,Sepang Estate,Malaysia,Intervention,Fertilization,Without fertilization,20-40,10,0.836,%,Walkley and Black,Oil palm,Typic Kandiudult,NA,NA
123,2021,-5.351,105.23,Lampung,Indonesia,Intervention,Tillage,Conventional tillage,27-54,20,0.839506173,%,Walkley and Black,Not reported,Oxisols,NA,120
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut biomass,0-20,NA,0.84,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (2:1 ratio),0-20,NA,0.84,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (1:2 ratio),0-20,NA,0.84,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
120,2020,16.929,121.054,Poblacion – upper,Philippines,Land use,Annual,Monocrop,0-10,NA,0.84,%,CN analyzer,Rice,NA,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.84,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,29,0.84,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,25-40,17.5,0.84,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
60,2016,-6.537,106.518,Jasinga,Indonesia,Land use,Annual,Rotation,55-72,NA,0.843,%,CN analyzer,"Rice, Maize",Anthrosol,NA,238
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (2:1 ratio),0-20,NA,0.85,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (1:1 ratio),0-20,NA,0.85,%,Not reported,"Groundnut, Maize, Cassava",Typic Hapludults,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,29,0.85,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,40-60,17.5,0.85,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut biomass,0-20,NA,0.86,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
41,2022,-5.014,105.525,East Lampung Province,Indonesia,Intervention,Fertilization,With fertilization – 5 Mg/ha Groundnut:Maize biomass (1:2 ratio),0-20,NA,0.86,%,Not reported,"Groundnut, Maize",Typic Hapludults,NA,NA
51,2015,-2.096,119.624,NA,Indonesia,Land use,Perennial,Monocrop,15-30,25,0.86,%,Walkley and Black,Oil palm,"Ultisols, Inceptisols, Spodosols, Oxisols and Entisols",NA,NA
188,2008,-1.13178,120.03868,Palolo Valley,Indonesia,Land use,Agroforestry,Agroforestry,30-60,4,0.86,%,NA,"Agroforestry, Cocoa, Gliricidia",NA,NA,621.5
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,15-30,12,0.87,%,CN analyzer,Oil palm,Ultisols,NA,37.5
48,2015,21.167,105.817,Son Du Village,Vietnam,Land use,Annual,Rotation,0-20,0.58,0.876,%,Walkley and Black,"Wrapped heart mustard, Leek, Water melon, Tomato, Celery, Kohlrabi, Radish",HaplicAcrisol,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization,15-30,12,0.88,%,CN analyzer,Oil palm,Ultisols,NA,37.5
60,2016,-6.867,106.945,Sukabumi,Indonesia,Land use,Annual,Rotation,78-100,NA,0.88,%,CN analyzer,"Cassava, Maize",Andosol,NA,981
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,32,0.88,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
2,2020,-3.977,121.41,Konaweha Watershed,Indonesia,Land use,Agroforestry,Agroforestry,21-51,11.5,0.886,%,Walkley and Black,"Agroforestry, Cocoa",Orthic Acrisols; Dystric Fluvisols,NA,NA
139,2018,13.683,101.067,Chachoengsao,Thailand,Land use,Perennial,Monocrop,0-5,5.5,0.89,%,Pyrolysis,Rubber,NA,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.89,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,32,0.89,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,32,0.89,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
48,2015,21.167,105.817,Son Du Village,Vietnam,Land use,Annual,Rotation,0-20,0.83,0.891,%,Walkley and Black,"Sweet corn, Kohlrabi onion, Tomato, Wax gourd, Kohlrabi, Garland chrysanthemum, Tomato",HaplicAcrisol,NA,NA
60,2016,-7.445,111.611,Ngawi,Indonesia,Land use,Perennial,Monocrop,23-29,NA,0.897,%,CN analyzer,Sugarcane,Vertisol,NA,80
2,2020,-3.977,121.41,Konaweha Watershed,Indonesia,Land use,Perennial,Monocrop,0-21,11.5,0.899,%,Walkley and Black,Cocoa,Orthic Acrisols; Dystric Fluvisols,NA,NA
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 186 kg N/ha + 203 kg K/ha + 65 kg P/ha per year,15-30,12,0.9,%,CN analyzer,Oil palm,Ultisols,NA,37.5
168,2018,3.757,113.765,Sarawak,Malaysia,Land use,Perennial,Monocrop,15-30,49,0.9,%,CN analyzer,Oil palm,Ferralsols,NA,62.5
168,2018,3.757,113.765,Sarawak,Malaysia,Land use,Perennial,Monocrop,5-15,39,0.9,%,CN analyzer,Oil palm,Ferralsols,NA,62.5
168,2018,3.757,113.765,Sarawak,Malaysia,Land use,Perennial,Monocrop,5-15,29,0.9,%,CN analyzer,Oil palm,Ferralsols,NA,62.5
68,2013,3.774,113.744,Rumah Ulat,Malaysia,Land use,Perennial,Monocrop,10-20,15,0.9,%,Isotope ratio mass spectrometry (IRMS),Oil palm,Ultisols,8.5,100
28,2022,-8.417,116.383,Akar Akar,Indonesia,Intervention,Fertilization,Without fertilization,0-15,1,0.9,%,Walkley and Black,"Cassava, Peanut",NA,NA,NA
55,2018,20.958,101.4,Luang Namtha district,Laos,Land use,Perennial,Monocrop,15-25,17.5,0.9,%,Isotope ratio mass spectrometry (IRMS),Rubber,NA,NA,700
35,2021,3.482,98.843,Medan,Indonesia,Intervention,Fertilization,With fertilization – 26 Mg enriched mulch/ha + 62 kg N/ha + 68 kg K/ha + 22 kg P/ha per year,15-30,12,0.91,%,CN analyzer,Oil palm,Ultisols,NA,37.5
139,2018,13.683,101.067,Chachoengsao,Thailand,Land use,Perennial,Monocrop,0-5,2,0.91,%,Pyrolysis,Rubber,NA,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.91,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,19,0.92,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,32,0.92,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
75,2013,15.081,100.897,Lop Buri Province,Thailand,Land use,Perennial,Rotation,0-15,32,0.92,%,Walkley and Black,"Maize, Meng bean, Mimosa, Crotalaria, Ricebean, Velvet bean, Soybean, Sunflower",Ultisols,NA,NA
